,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
582,24518,Phaethornis,eurynome,,birds,Scale-throated Hermit,Adrian Eisen Rupp,Brazil,"Gleba maior Reserva Biológica Estadual do Sassafrás, Doutor Pedrinho, Santa Catarina",-26.7117,-49.6756,920,call,,,field recording,//xeno-canto.org/24518,https://xeno-canto.org/24518/download,Phaethornis eurynome_REBIO SASSAFRAS_Doutor Pedrinho_7h20m_12-IX-2008.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24518-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/ffts/XC24518-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/wave/XC24518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/wave/XC24518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AOPMSCIDIA/wave/XC24518-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:25,7:20,2008-09-12,2008-11-25,['Pyrrhura frontalis'],,unknown,unknown,unknown,,,no,,,44100
583,20366,Phaethornis,eurynome,,birds,Scale-throated Hermit,Bradley Davis,Brazil,"Parque Estadual Intervales, SP",-24.2759,-48.4181,800,song,,,field recording,//xeno-canto.org/20366,https://xeno-canto.org/20366/download,BD_2008-04-07_Phaethornis_eurynomeXC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/ffts/XC20366-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/ffts/XC20366-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/ffts/XC20366-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/ffts/XC20366-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/wave/XC20366-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/wave/XC20366-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YNXJLOESBB/wave/XC20366-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:59,07:02,2008-04-07,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
584,14720,Phaethornis,eurynome,,birds,Scale-throated Hermit,Alberto Esquivel,Paraguay,"PROCOSARA, PN San Rafael",-26.48333,-55.71667,200,?,,,field recording,//xeno-canto.org/14720,https://xeno-canto.org/14720/download,Phaethornis_eurynome.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/ffts/XC14720-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/ffts/XC14720-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/ffts/XC14720-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/ffts/XC14720-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/wave/XC14720-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/wave/XC14720-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSQYERNZZO/wave/XC14720-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:20,11:35,2007-06-18,2008-11-20,['Tolmomyias sulphurescens'],,unknown,unknown,unknown,,,no,,,44100
585,10245,Phaethornis,eurynome,,birds,Scale-throated Hermit,Luiz Fernando Figueiredo,Brazil,"Caieiras, SP",-23.36417,-46.74056,760,song,,,field recording,//xeno-canto.org/10245,https://xeno-canto.org/10245/download,phaethornis_eurynome_apm_lff.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/ffts/XC10245-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/ffts/XC10245-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/ffts/XC10245-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/ffts/XC10245-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/wave/XC10245-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/wave/XC10245-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EYYKGDWADQ/wave/XC10245-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:07,?,0000-00-00,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
586,8472,Phaethornis,eurynome,,birds,Scale-throated Hermit,Ricardo Gagliardi,Brazil,Serra dos Órgãos National Park - RJ,-22.448,-43.01,1100,lekking,,,field recording,//xeno-canto.org/8472,https://xeno-canto.org/8472/download,Phaethornis_eurynome.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC8472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC8472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC8472-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC8472-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/wave/XC8472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/wave/XC8472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/wave/XC8472-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:18,09:45,2005-10-06,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
587,5450,Phaethornis,eurynome,,birds,Scale-throated Hermit,Richard C. Hoyer,Brazil,"Boa Nova, Wet Forest, state of Bahia",-14.3834,-40.1001,760,song,,,field recording,//xeno-canto.org/5450,https://xeno-canto.org/5450/download,Scale-throated_Hermit_Bahia2A_Hoyer.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC5450-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC5450-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC5450-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC5450-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC5450-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC5450-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC5450-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:08,15:15,2005-10-03,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
588,4812,Phaethornis,eurynome,,birds,Scale-throated Hermit,Bob Planqué,Brazil,"Parque do Zizo, Sao Paulo State",-24.017146,-47.81044,630,song,,,field recording,//xeno-canto.org/4812,https://xeno-canto.org/4812/download,Scalethroated-Hermit_Zizo_1-3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/ffts/XC4812-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/ffts/XC4812-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/ffts/XC4812-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/ffts/XC4812-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/wave/XC4812-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/wave/XC4812-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OH38YHKJBS/wave/XC4812-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:27,6:15,2005-11-19,2008-11-20,"['Attila phoenicurus', 'Trogon viridis', 'Myiodynastes maculatus', 'Lipaugus lanioides']",,unknown,unknown,unknown,,,no,,,44100
589,725047,Phaethornis,eurynome,,birds,Scale-throated Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Pomerode, Quintal das belezuras, Santa Catarina",-26.7515,-49.168,70,flight call,uncertain,adult,field recording,//xeno-canto.org/725047,https://xeno-canto.org/725047/download,XC725047-13-05-2022 16e42 Rabo branco de garganta rajada POMERODE.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC725047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC725047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC725047-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC725047-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC725047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC725047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC725047-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:04,16:42,2022-05-13,2022-05-18,['Pardirallus nigricans'],,yes,yes,no,,,no,,,44100
590,667825,Phaethornis,eurynome,eurynome,birds,Scale-throated Hermit,Ricardo José Mitidieri,Brazil,"Vale da Revolta, Teresópolis, Rio de Janeiro",-22.4479,-42.9507,1000,song,,,field recording,//xeno-canto.org/667825,https://xeno-canto.org/667825/download,XC667825-STE-042 phaethornis eurynome xc.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC667825-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC667825-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC667825-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC667825-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC667825-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC667825-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC667825-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:18,10:00,2021-08-10,2021-08-12,['Procnias nudicollis'],,no,no,no,,,no,,,48000
591,586399,Phaethornis,eurynome,eurynome,birds,Scale-throated Hermit,Arthur Gomes,Brazil,"Pico das Cabras, Morungaba/Campinas, São Paulo",-22.9005,-46.8166,1000,flight call,uncertain,adult,field recording,//xeno-canto.org/586399,https://xeno-canto.org/586399/download,XC586399-Phaethornis eurynome.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC586399-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC586399-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC586399-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC586399-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/wave/XC586399-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/wave/XC586399-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/wave/XC586399-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,08:00,2020-07-24,2020-09-03,[],,yes,yes,yes,,,no,,,48000
592,469309,Phaethornis,eurynome,,birds,Scale-throated Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Antonina, Parana Pousada Vila Flor Sede Orninthos",-25.4481,-48.7635,70,song,,,field recording,//xeno-canto.org/469309,https://xeno-canto.org/469309/download,XC469309-Rabo branco de garg rajada (Phaethornis eurynome-OK-OK) 16-4-2019 8hs.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC469309-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC469309-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC469309-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC469309-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC469309-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC469309-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC469309-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:08,8:00,2019-04-16,2019-04-28,[],,yes,yes,no,,,no,,,44100
593,427759,Phaethornis,eurynome,,birds,Scale-throated Hermit,Caio Brito,Brazil,"Mata do Charme, Boa Nova-BA, Bahia",-14.412322,-40.128673,780,canto,,,field recording,//xeno-canto.org/427759,https://xeno-canto.org/427759/download,XC427759-Phaethornis eurynome -Caio Brito-(Boa Nova-BA)-BRITO1809.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427759-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427759-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/wave/XC427759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/wave/XC427759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/wave/XC427759-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:08,08:15,2016-09-06,2018-07-23,['Myiophobus fasciatus'],"habitat:Mata Úmida;
recorder:Sony PCM-M10;
microphone:Não;
volume setting:7.;
weather:Ensolarado;",unknown,unknown,unknown,,,no,,,48000
594,358660,Phaethornis,eurynome,,birds,Scale-throated Hermit,Luis Pradier,Argentina,"General Manuel Belgrano, Misiónes",-25.533,-54.136,240,"alarm call, call",,,field recording,//xeno-canto.org/358660,https://xeno-canto.org/358660/download,XC358660-DR-100_0839.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/ffts/XC358660-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/ffts/XC358660-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/ffts/XC358660-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/ffts/XC358660-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/wave/XC358660-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/wave/XC358660-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHXVKPJNFP/wave/XC358660-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:11,08:00,2016-04-09,2017-03-11,"['Schiffornis virescens', 'Turdus leucomelas', 'Cacicus haemorrhous']",Un individuo en borde de selva. Surucua Reserva & Ecolodge.,yes,yes,no,,,no,,,48000
595,154386,Phaethornis,eurynome,paraguayensis,birds,Scale-throated Hermit,Bernabe Lopez-Lanus,Argentina,"Reserva Yasi Yatere (area PP Mocona), El Soberbio, Guarani, Misiones",-27.275,-54.1928,140,song,,,field recording,//xeno-canto.org/154386,https://xeno-canto.org/154386/download,XC154386-Phaetornis eurynome 2_Reserva Yasi Yatere_area PP Mocona_Guarani_Misiones_Arg_27DIC2012_B Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154386-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154386-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154386-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154386-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC154386-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC154386-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC154386-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,1:07,07:30,2012-12-27,2013-11-14,[],,yes,yes,yes,,,no,,,44100
596,154385,Phaethornis,eurynome,paraguayensis,birds,Scale-throated Hermit,Bernabe Lopez-Lanus,Argentina,"Reserva Yasi Yatere (area PP Mocona), El Soberbio, Guarani, Misiones",-27.275,-54.1928,140,song,,,field recording,//xeno-canto.org/154385,https://xeno-canto.org/154385/download,XC154385-Phaetornis eurynome 1_Reserva Yasi Yatere_area PP Mocona_Guarani_Misiones_Arg_27DIC2012_B Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154385-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154385-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154385-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC154385-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC154385-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC154385-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC154385-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:44,07:30,2012-12-27,2013-11-14,[],,no,no,no,,,no,,,44100
597,141592,Phaethornis,eurynome,,birds,Scale-throated Hermit,João Gava,Brazil,"Reserva Biológica do Aguaí, Nova Veneza, Santa Catarina, Santa Catarina",-28.6494,-49.6695,320,call,,,field recording,//xeno-canto.org/141592,https://xeno-canto.org/141592/download,XC141592-Phaethornis eurynome CUBICO.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC141592-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC141592-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC141592-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC141592-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC141592-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC141592-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC141592-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:04,14:00,2013-06-04,2013-07-04,[],,yes,yes,no,,,no,,,44100
598,60504,Phaethornis,eurynome,,birds,Scale-throated Hermit,Miguel Castelino,Argentina,"PN Iguazu-Arroyo Macuco, Misiones",,,?,song,,,field recording,//xeno-canto.org/60504,https://xeno-canto.org/60504/download,HERMIT Scale-throated_04_PN Iguazu-Arroyo Macuco_Misiones_AR_SEP03_Miguel Castelino.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC60504-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC60504-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC60504-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC60504-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/wave/XC60504-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/wave/XC60504-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/wave/XC60504-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:22,?:?,2003-09-00,2010-08-20,[],<a href=http://www.xeno-canto.org/graphics/conosur.jpg rel=lightbox>From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
599,14365,Phaethornis,eurynome,,birds,Scale-throated Hermit,Paul Smith,Paraguay,"PROCOSARA, PN San Rafael",-26.48333,-55.71667,300,call,,,field recording,//xeno-canto.org/14365,https://xeno-canto.org/14365/download,Phaethorniseurynome.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14365-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14365-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14365-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/ffts/XC14365-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14365-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14365-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEQQOPLWSO/wave/XC14365-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:07,10.00,2007-03-24,2008-11-20,"['Basileuterus culicivorus', 'Leptopogon amaurocephalus']",score for recording,unknown,unknown,unknown,,,no,,,44100
600,118511,Phaethornis,eurynome,,birds,Scale-throated Hermit,GABRIEL LEITE,Brazil,"São Luiz do Paraitinga, São Paulo",-23.3309,-45.1566,1000,"call, song",,,field recording,//xeno-canto.org/118511,https://xeno-canto.org/118511/download,XC118511-Phaethornis eurynome_1059.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118511-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118511-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC118511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC118511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC118511-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:20,07:30,2011-11-03,2013-01-19,['Procnias nudicollis'],,yes,yes,no,,,no,,,44100
601,15888,Phaethornis,eurynome,,birds,Scale-throated Hermit,Ricardo Gagliardi,Brazil,Serra dos Órgãos National Park - RJ,-22.448,-43.01,1300,lek,,,field recording,//xeno-canto.org/15888,https://xeno-canto.org/15888/download,Phaethornis_eurynome_PNSO_080907.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC15888-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC15888-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC15888-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC15888-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/wave/XC15888-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/wave/XC15888-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YRDADNREOP/wave/XC15888-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:41,08:40,2007-09-08,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
602,21603,Phaethornis,eurynome,,birds,Scale-throated Hermit,Eduardo Patrial,Brazil,"Parque Estadual Mata dos Godoy, Londrina, Parana",-23.4501,-51.2334,520,song,,,field recording,//xeno-canto.org/21603,https://xeno-canto.org/21603/download,Phaethornis eurynome (Scale-throated Hermit)E.P.14.07.08.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/ffts/XC21603-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/ffts/XC21603-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/ffts/XC21603-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/ffts/XC21603-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/wave/XC21603-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/wave/XC21603-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QEFRRVCRRP/wave/XC21603-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,E,0:32,11:10,2008-07-14,2008-11-20,[],,unknown,unknown,unknown,,,no,,,22050
603,568491,Phaethornis,anthophilus,,birds,Pale-bellied Hermit,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,-74.652,380,call,,,field recording,//xeno-canto.org/568491,https://xeno-canto.org/568491/download,"XC568491-Pale-bellied Hermit, Mana Dulce 200614-006.mp3","{'small': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC568491-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC568491-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC568491-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC568491-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC568491-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC568491-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC568491-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:17,07:30,2020-06-14,2020-06-14,[],Different ind. than XC537299 ,yes,yes,no,,,no,,,48000
604,532163,Phaethornis,anthophilus,,birds,Pale-bellied Hermit,Jerome Fischer,Colombia,"Mana Dulce, Cundinamarca",4.351,-74.652,380,"call, song",,,field recording,//xeno-canto.org/532163,https://xeno-canto.org/532163/download,"XC532163-Pale-bellied Hermit, Mana Dulce, 200305-051.mp3","{'small': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC532163-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC532163-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC532163-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC532163-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC532163-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC532163-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC532163-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:58,09:00,2020-03-05,2020-03-07,"['Myrmeciza longipes', 'Coereba flaveola']",,yes,yes,no,,,no,,,44100
